Index	chr	str	end	name	PeakID	Chr_Homer	Start_Homer	End_Homer	CpG%	GC%
9693	chr19	38789211	38791749	ENSG00000178934	NaN	NaN	NaN	NaN	0.039417	0.587864
9694	chr19	38801671	38813364	ENSG00000171747	NaN	NaN	NaN	NaN	0.020954	0.523133
9695	chr19	38815422	38832005	ENSG00000104823	NaN	NaN	NaN	NaN	0.023037	0.514684
9696	chr19	38817471	38840178	ENSG00000268083	NaN	NaN	NaN	NaN	0.021052	0.499846
9697	chr19	38836388	38852347	ENSG00000104824	NaN	NaN	NaN	NaN	0.033463	0.537377
9698	chr19	38867834	38878279	ENSG00000187994	NaN	NaN	NaN	NaN	0.02499	0.532504
9699	chr19	38878555	38899862	ENSG00000068903	NaN	NaN	NaN	NaN	0.021309	0.535458
9700	chr19	38899700	38908893	ENSG00000104825	NaN	NaN	NaN	NaN	0.026762	0.50756
9701	chr19	38908980	38912158	ENSG00000262484	NaN	NaN	NaN	NaN	0.028014	0.601322
9702	chr19	38915266	38930896	ENSG00000104835	NaN	NaN	NaN	NaN	0.025657	0.536596
9703	chr19	38915404	38949855	ENSG00000269547	NaN	NaN	NaN	NaN	0.021509	0.516124
9704	chr19	38930548	38933162	ENSG00000128626	NaN	NaN	NaN	NaN	0.04248	0.555853
9705	chr19	38941401	38975910	ENSG00000269190	NaN	NaN	NaN	NaN	0.020285	0.49361
9706	chr19	38990714	39032785	ENSG00000161243	NaN	NaN	NaN	NaN	0.017875	0.481805
9707	chr19	39083913	39111493	ENSG00000183760	NaN	NaN	NaN	NaN	0.018637	0.496664
9708	chr19	39125770	39182816	ENSG00000130669	NaN	NaN	NaN	NaN	0.025068	0.561687
9709	chr19	39196961	39201884	ENSG00000188505	NaN	NaN	NaN	NaN	0.028241	0.567946
9710	chr19	39202831	39204266	ENSG00000179751	NaN	NaN	NaN	NaN	0.036262	0.637631
9711	chr19	39243553	39245129	ENSG00000197110	NaN	NaN	NaN	NaN	0.021587	0.61231
9712	chr19	39268514	39270092	ENSG00000183709	NaN	NaN	NaN	NaN	0.019658	0.607731
9713	chr19	39296325	39298673	ENSG00000182393	NaN	NaN	NaN	NaN	0.017895	0.563032
9714	chr19	39306568	39315336	ENSG00000128011	NaN	NaN	NaN	NaN	0.043572	0.572422
9715	chr19	39328353	39342372	ENSG00000130755	NaN	NaN	NaN	NaN	0.02133	0.511021
9716	chr19	39342396	39385710	ENSG00000179134	NaN	NaN	NaN	NaN	0.01473	0.498176
9717	chr19	39385852	39391195	ENSG00000006712	NaN	NaN	NaN	NaN	0.023212	0.527419
9718	chr19	39391303	39400637	ENSG00000063322	NaN	NaN	NaN	NaN	0.021965	0.523677
9719	chr19	39406813	39409412	ENSG00000128016	NaN	NaN	NaN	NaN	0.04465	0.590997
9720	chr19	39412585	39428415	ENSG00000090924	NaN	NaN	NaN	NaN	0.030703	0.56772
9721	chr19	39433207	39435948	ENSG00000105193	NaN	NaN	NaN	NaN	0.026642	0.509668
9722	chr19	39436156	39476670	ENSG00000196235	NaN	NaN	NaN	NaN	0.019154	0.514143
9723	chr19	39480412	39493785	ENSG00000105197	NaN	NaN	NaN	NaN	0.022809	0.530771
9724	chr19	39498895	39508481	ENSG00000090932	NaN	NaN	NaN	NaN	0.039645	0.568329
9725	chr19	39515113	39520686	ENSG00000186838	NaN	NaN	NaN	NaN	0.031587	0.554818
9726	chr19	39530990	39532854	ENSG00000176401	NaN	NaN	NaN	NaN	0.042941	0.489807
9727	chr19	39538250	39540230	ENSG00000176396	NaN	NaN	NaN	NaN	0.046488	0.469697
9728	chr19	39602501	39607476	ENSG00000105198	NaN	NaN	NaN	NaN	0.010454	0.450854
9729	chr19	39655894	39660647	ENSG00000249861	NaN	NaN	NaN	NaN	0.008838	0.455712
9730	chr19	39704306	39709444	ENSG00000006659	NaN	NaN	NaN	NaN	0.010317	0.4529
9731	chr19	39731250	39738028	ENSG00000105205	NaN	NaN	NaN	NaN	0.008116	0.43833
9732	chr19	39776595	39786135	ENSG00000213921	NaN	NaN	NaN	NaN	0.00912	0.41153
9733	chr19	39825350	39834201	ENSG00000105204	NaN	NaN	NaN	NaN	0.028701	0.5718
9734	chr19	39834458	39846414	ENSG00000105202	NaN	NaN	NaN	NaN	0.018486	0.483439
9735	chr19	39863323	39934626	ENSG00000275395	NaN	NaN	NaN	NaN	0.021037	0.514144
9736	chr19	39971005	39981441	ENSG00000013275	NaN	NaN	NaN	NaN	0.01955	0.502587
9737	chr19	39984134	40021041	ENSG00000187187	NaN	NaN	NaN	NaN	0.00989	0.398434
9738	chr19	40028260	40056209	ENSG00000128000	NaN	NaN	NaN	NaN	0.009589	0.396472
9739	chr19	40069152	40090938	ENSG00000197782	NaN	NaN	NaN	NaN	0.008859	0.385247
9740	chr19	40191744	40215575	ENSG00000130758	NaN	NaN	NaN	NaN	0.023877	0.529562
9741	chr19	40216058	40218399	ENSG00000174521	NaN	NaN	NaN	NaN	0.061966	0.63947
9742	chr19	40222208	40226690	ENSG00000105219	NaN	NaN	NaN	NaN	0.043963	0.574967
9743	chr19	40230317	40285536	ENSG00000105221	NaN	NaN	NaN	NaN	0.02041	0.53612
9744	chr19	40319536	40348527	ENSG00000160392	NaN	NaN	NaN	NaN	0.018696	0.505053
9745	chr19	40348456	40380439	ENSG00000105223	NaN	NaN	NaN	NaN	0.020418	0.523278
9746	chr19	40379271	40390187	ENSG00000160396	NaN	NaN	NaN	NaN	0.02437	0.539667
9747	chr19	40393768	40413366	ENSG00000105227	NaN	NaN	NaN	NaN	0.027912	0.558271
9748	chr19	40421592	40426025	ENSG00000197019	NaN	NaN	NaN	NaN	0.034296	0.525829
9749	chr19	40440844	40444705	ENSG00000167565	NaN	NaN	NaN	NaN	0.040674	0.558923
9750	chr19	40447789	40465840	ENSG00000090013	NaN	NaN	NaN	NaN	0.017729	0.498033
9751	chr19	40466241	40576464	ENSG00000160460	NaN	NaN	NaN	NaN	0.021214	0.506426
9752	chr19	40576851	40591399	ENSG00000160410	NaN	NaN	NaN	NaN	0.020898	0.535263
9753	chr19	40592883	40629818	ENSG00000090006	NaN	NaN	NaN	NaN	0.034602	0.564749
9754	chr19	40665905	40690972	ENSG00000105245	NaN	NaN	NaN	NaN	0.021423	0.525512
9755	chr19	40691529	40718207	ENSG00000123815	NaN	NaN	NaN	NaN	0.021067	0.526614
9756	chr19	40717103	40740860	ENSG00000086544	NaN	NaN	NaN	NaN	0.018606	0.513154
9757	chr19	40740856	40751553	ENSG00000188493	NaN	NaN	NaN	NaN	0.027019	0.549687
9758	chr19	40750637	40765389	ENSG00000077312	NaN	NaN	NaN	NaN	0.022643	0.50766
9759	chr19	40771648	40777490	ENSG00000261857	NaN	NaN	NaN	NaN	0.013354	0.49418
9760	chr19	40771648	40786685	ENSG00000268975	NaN	NaN	NaN	NaN	0.018955	0.515927
9761	chr19	40778216	40796944	ENSG00000167578	NaN	NaN	NaN	NaN	0.020238	0.519383
9762	chr19	40778242	40808198	ENSG00000171570	NaN	NaN	NaN	NaN	0.024136	0.542162
9763	chr19	40798996	40808433	ENSG00000269858	NaN	NaN	NaN	NaN	0.029144	0.591502
9764	chr19	40801297	40898282	ENSG00000268797	NaN	NaN	NaN	NaN	0.015188	0.481817
9765	chr19	40843538	40882210	ENSG00000255974	NaN	NaN	NaN	NaN	0.01368	0.471892
9766	chr19	40875439	40882752	ENSG00000198077	NaN	NaN	NaN	NaN	0.021335	0.535485
9767	chr19	40991299	41018398	ENSG00000197408	NaN	NaN	NaN	NaN	0.009669	0.446253
9768	chr19	41088472	41096195	ENSG00000197838	NaN	NaN	NaN	NaN	0.020073	0.531529
9769	chr19	41114432	41128366	ENSG00000197446	NaN	NaN	NaN	NaN	0.019091	0.515215
9770	chr19	41193049	41207539	ENSG00000167600	NaN	NaN	NaN	NaN	0.021741	0.533747
9771	chr19	41219203	41261766	ENSG00000167601	NaN	NaN	NaN	NaN	0.01788	0.508634
9772	chr19	41262496	41307598	ENSG00000105323	NaN	NaN	NaN	NaN	0.017804	0.480311
9773	chr19	41301587	41353911	ENSG00000105329	NaN	NaN	NaN	NaN	0.023336	0.531267
9774	chr19	41310189	41324883	ENSG00000142039	NaN	NaN	NaN	NaN	0.02001	0.535116
9775	chr19	41350853	41425004	ENSG00000255730	NaN	NaN	NaN	NaN	0.021955	0.524861
9776	chr19	41350911	41384083	ENSG00000142046	NaN	NaN	NaN	NaN	0.025956	0.5268
9777	chr19	41354421	41364173	ENSG00000123810	NaN	NaN	NaN	NaN	0.020203	0.523482
9778	chr19	41386374	41397479	ENSG00000077348	NaN	NaN	NaN	NaN	0.021974	0.525349
9779	chr19	41397460	41431345	ENSG00000248098	NaN	NaN	NaN	NaN	0.019183	0.534897
9780	chr19	41425359	41428730	ENSG00000177191	NaN	NaN	NaN	NaN	0.031751	0.642836
9781	chr19	41431318	41440717	ENSG00000105341	NaN	NaN	NaN	NaN	0.022345	0.510161
9782	chr19	41443158	41444765	ENSG00000204978	NaN	NaN	NaN	NaN	0.011208	0.503423
9783	chr19	41549518	41586844	ENSG00000007129	NaN	NaN	NaN	NaN	0.010743	0.446579
9784	chr19	41576273	41729798	ENSG00000105388	NaN	NaN	NaN	NaN	0.009262	0.455187
9785	chr19	41618971	41627074	ENSG00000105352	NaN	NaN	NaN	NaN	0.0137	0.541281
9786	chr19	41673307	41706976	ENSG00000007306	NaN	NaN	NaN	NaN	0.009059	0.4786
9787	chr19	41708612	41761282	ENSG00000267881	NaN	NaN	NaN	NaN	0.010538	0.45899
9788	chr19	41750977	41772208	ENSG00000086548	NaN	NaN	NaN	NaN	0.010551	0.45914
9789	chr19	41796437	41811553	ENSG00000170956	NaN	NaN	NaN	NaN	0.012769	0.509923
9790	chr19	41837074	41844697	ENSG00000273111	NaN	NaN	NaN	NaN	0.015744	0.48393
9791	chr19	41844743	41852333	ENSG00000142025	NaN	NaN	NaN	NaN	0.018052	0.52253
9792	chr19	41859918	41872926	ENSG00000105372	NaN	NaN	NaN	NaN	0.024295	0.535132
9793	chr19	41877120	41881372	ENSG00000105369	NaN	NaN	NaN	NaN	0.018349	0.59031
9794	chr19	41883161	41930150	ENSG00000076928	NaN	NaN	NaN	NaN	0.027645	0.582477
9795	chr19	41956681	41959390	ENSG00000105404	NaN	NaN	NaN	NaN	0.040251	0.616464
9796	chr19	41966582	41997497	ENSG00000105409	NaN	NaN	NaN	NaN	0.024746	0.561281
9797	chr19	41998321	42069498	ENSG00000105737	NaN	NaN	NaN	NaN	0.017618	0.51511
9798	chr19	42068477	42081565	ENSG00000105732	NaN	NaN	NaN	NaN	0.031329	0.569988
9799	chr19	42086110	42196585	ENSG00000028277	NaN	NaN	NaN	NaN	0.015633	0.516388
9800	chr19	42198598	42220140	ENSG00000160570	NaN	NaN	NaN	NaN	0.022144	0.526924
9801	chr19	42220271	42228201	ENSG00000167625	NaN	NaN	NaN	NaN	0.025476	0.544893
9802	chr19	42230186	42242625	ENSG00000105723	NaN	NaN	NaN	NaN	0.02227	0.53284
9803	chr19	42234583	42255132	ENSG00000268643	NaN	NaN	NaN	NaN	0.034018	0.573994
9804	chr19	42247572	42255157	ENSG00000105722	NaN	NaN	NaN	NaN	0.043513	0.641002
9805	chr19	42268537	42295797	ENSG00000079432	NaN	NaN	NaN	NaN	0.03386	0.61515
9806	chr19	42297033	42303546	ENSG00000079462	NaN	NaN	NaN	NaN	0.032095	0.537233
9807	chr19	42302098	42310821	ENSG00000188368	NaN	NaN	NaN	NaN	0.031759	0.541557
9808	chr19	42313325	42325062	ENSG00000167619	NaN	NaN	NaN	NaN	0.034339	0.571441
9809	chr19	42325609	42378769	ENSG00000105429	NaN	NaN	NaN	NaN	0.021012	0.547479
9810	chr19	42387019	42390287	ENSG00000105427	NaN	NaN	NaN	NaN	0.037649	0.582925
9811	chr19	42401507	42427426	ENSG00000079435	NaN	NaN	NaN	NaN	0.026237	0.549558
9812	chr19	42428288	42443048	ENSG00000189377	NaN	NaN	NaN	NaN	0.011383	0.432249
9813	chr19	42507304	42561234	ENSG00000079385	NaN	NaN	NaN	NaN	0.010681	0.47519
9814	chr19	42580241	42740384	ENSG00000124469	NaN	NaN	NaN	NaN	0.009032	0.435524
9815	chr19	42721638	42740569	ENSG00000221826	NaN	NaN	NaN	NaN	0.007237	0.437378
9816	chr19	42752686	42855691	ENSG00000124467	NaN	NaN	NaN	NaN	0.007191	0.424212
9817	chr19	42866464	42879822	ENSG00000231924	NaN	NaN	NaN	NaN	0.007861	0.457554
9818	chr19	42902079	42919563	ENSG00000170848	NaN	NaN	NaN	NaN	0.008008	0.455559
9819	chr19	42906822	43082671	ENSG00000221878	NaN	NaN	NaN	NaN	0.007571	0.432634
9820	chr19	43007656	43026512	ENSG00000243130	NaN	NaN	NaN	NaN	0.005463	0.432223
9821	chr19	43064211	43083045	ENSG00000242221	NaN	NaN	NaN	NaN	0.006743	0.435967
9822	chr19	43166256	43186536	ENSG00000204941	NaN	NaN	NaN	NaN	0.006608	0.43146
9823	chr19	43192702	43207299	ENSG00000243137	NaN	NaN	NaN	NaN	0.009386	0.471809
9824	chr19	43211791	43269530	ENSG00000183668	NaN	NaN	NaN	NaN	0.007292	0.420738
9825	chr19	43353659	43363172	ENSG00000204936	NaN	NaN	NaN	NaN	0.019554	0.561127
9826	chr19	43401496	43418597	ENSG00000131126	NaN	NaN	NaN	NaN	0.019123	0.474358
9827	chr19	43460787	43465660	ENSG00000124466	NaN	NaN	NaN	NaN	0.039409	0.569464
9828	chr19	43474954	43504935	ENSG00000176531	NaN	NaN	NaN	NaN	0.021948	0.506754
9829	chr19	43506719	43527244	ENSG00000105755	NaN	NaN	NaN	NaN	0.014909	0.485847
9830	chr19	43525497	43536130	ENSG00000176472	NaN	NaN	NaN	NaN	0.034801	0.545095
9831	chr19	43543040	43580473	ENSG00000073050	NaN	NaN	NaN	NaN	0.01659	0.509417
9832	chr19	43554692	43593036	ENSG00000268361	NaN	NaN	NaN	NaN	0.017656	0.496192
9833	chr19	43576800	43583964	ENSG00000234465	NaN	NaN	NaN	NaN	0.016753	0.516192
9834	chr19	43584369	43596135	ENSG00000167378	NaN	NaN	NaN	NaN	0.025924	0.527112
9835	chr19	43596392	43601157	ENSG00000124444	NaN	NaN	NaN	NaN	0.015743	0.503043
9836	chr19	43596617	43614497	ENSG00000226763	NaN	NaN	NaN	NaN	0.016388	0.506432
9837	chr19	43607219	43619874	ENSG00000131116	NaN	NaN	NaN	NaN	0.024419	0.526748
9838	chr19	43622368	43639839	ENSG00000105767	NaN	NaN	NaN	NaN	0.022553	0.532826
9839	chr19	43646095	43670547	ENSG00000011422	NaN	NaN	NaN	NaN	0.019099	0.499427
9840	chr19	43716010	43720021	ENSG00000124449	NaN	NaN	NaN	NaN	0.035661	0.583146
9841	chr19	43727992	43754990	ENSG00000105771	NaN	NaN	NaN	NaN	0.01552	0.502482
9842	chr19	43766533	43781257	ENSG00000104783	NaN	NaN	NaN	NaN	0.01929	0.551616
9843	chr19	43795929	43827206	ENSG00000159871	NaN	NaN	NaN	NaN	0.014452	0.454168
9844	chr19	43827292	43852017	ENSG00000167637	NaN	NaN	NaN	NaN	0.009505	0.388756
9845	chr19	43872363	43901385	ENSG00000176222	NaN	NaN	NaN	NaN	0.006754	0.368135
9846	chr19	43912629	43935278	ENSG00000124459	NaN	NaN	NaN	NaN	0.009361	0.413572
9847	chr19	43951223	43967709	ENSG00000159905	NaN	NaN	NaN	NaN	0.009402	0.41332
9848	chr19	43967862	43998325	ENSG00000204920	NaN	NaN	NaN	NaN	0.009487	0.404097
9849	chr19	44002948	44013926	ENSG00000159882	NaN	NaN	NaN	NaN	0.010932	0.408635
9850	chr19	44025342	44033112	ENSG00000159885	NaN	NaN	NaN	NaN	0.010941	0.420335
9851	chr19	44025354	44087318	ENSG00000267022	NaN	NaN	NaN	NaN	0.010958	0.416516
9852	chr19	44072144	44089613	ENSG00000186026	NaN	NaN	NaN	NaN	0.013911	0.436774
9853	chr19	44094339	44109886	ENSG00000267680	NaN	NaN	NaN	NaN	0.01145	0.399691
9854	chr19	44112181	44134816	ENSG00000256294	NaN	NaN	NaN	NaN	0.012062	0.414005
9855	chr19	44141557	44160309	ENSG00000263002	NaN	NaN	NaN	NaN	0.012053	0.417129
9856	chr19	44165073	44178381	ENSG00000167380	NaN	NaN	NaN	NaN	0.01007	0.403817
9857	chr19	44207547	44237268	ENSG00000131115	NaN	NaN	NaN	NaN	0.012483	0.410955
9858	chr19	44228729	44305046	ENSG00000159917	NaN	NaN	NaN	NaN	0.00895	0.394748
9859	chr19	44259880	44275317	ENSG00000159915	NaN	NaN	NaN	NaN	0.011272	0.422362
9860	chr19	44326555	44367217	ENSG00000062370	NaN	NaN	NaN	NaN	0.007698	0.383159
9861	chr19	44329695	44401608	ENSG00000267173	NaN	NaN	NaN	NaN	0.008093	0.39011
9862	chr19	44382298	44401608	ENSG00000267508	NaN	NaN	NaN	NaN	0.008338	0.418695
9863	chr19	44417519	44448578	ENSG00000278318	NaN	NaN	NaN	NaN	0.009402	0.418268
9864	chr19	44474428	44500524	ENSG00000167384	NaN	NaN	NaN	NaN	0.011381	0.44114
9865	chr19	44501677	44529788	ENSG00000273777	NaN	NaN	NaN	NaN	0.00957	0.456192
9866	chr19	44613630	44636781	ENSG00000216588	NaN	NaN	NaN	NaN	0.013002	0.481966
9867	chr19	44643798	44663583	ENSG00000073008	NaN	NaN	NaN	NaN	0.018702	0.503664
9868	chr19	44662278	44684359	ENSG00000186567	NaN	NaN	NaN	NaN	0.012908	0.473076
9869	chr19	44699151	44710714	ENSG00000213892	NaN	NaN	NaN	NaN	0.018768	0.541987
9870	chr19	44747705	44760044	ENSG00000069399	NaN	NaN	NaN	NaN	0.033636	0.587325
9871	chr19	44777869	44800634	ENSG00000142273	NaN	NaN	NaN	NaN	0.020032	0.534856
9872	chr19	44809059	44821420	ENSG00000187244	NaN	NaN	NaN	NaN	0.025081	0.589273
9873	chr19	44846175	44889228	ENSG00000130202	NaN	NaN	NaN	NaN	0.023204	0.528372
9874	chr19	44890569	44903689	ENSG00000130204	NaN	NaN	NaN	NaN	0.028966	0.5625
9875	chr19	44905754	44909393	ENSG00000130203	NaN	NaN	NaN	NaN	0.045629	0.609783
9876	chr19	44914247	44919349	ENSG00000130208	NaN	NaN	NaN	NaN	0.026857	0.534692
9877	chr19	44942238	44945496	ENSG00000267467	NaN	NaN	NaN	NaN	0.027019	0.542357
9878	chr19	44942238	44949565	ENSG00000224916	NaN	NaN	NaN	NaN	0.021158	0.540603
9879	chr19	44946035	44949565	ENSG00000234906	NaN	NaN	NaN	NaN	0.015869	0.533428
9880	chr19	44950044	44954007	ENSG00000267114	NaN	NaN	NaN	NaN	0.017163	0.511229
9881	chr19	44954585	44993341	ENSG00000104853	NaN	NaN	NaN	NaN	0.021726	0.528279
9882	chr19	45001430	45038198	ENSG00000104856	NaN	NaN	NaN	NaN	0.025131	0.51262
9883	chr19	45039040	45070956	ENSG00000104859	NaN	NaN	NaN	NaN	0.024597	0.540168
9884	chr19	45071500	45076588	ENSG00000170684	NaN	NaN	NaN	NaN	0.041871	0.597484
9885	chr19	45079195	45091524	ENSG00000142252	NaN	NaN	NaN	NaN	0.024173	0.504502
9886	chr19	45079288	45305283	ENSG00000007047	NaN	NaN	NaN	NaN	0.027045	0.560125
9887	chr19	45091396	45148077	ENSG00000104866	NaN	NaN	NaN	NaN	0.024841	0.555618
9888	chr19	45149750	45160150	ENSG00000179846	NaN	NaN	NaN	NaN	0.037888	0.615096
9889	chr19	45162928	45178237	ENSG00000007255	NaN	NaN	NaN	NaN	0.027829	0.568685
9890	chr19	45178745	45181801	ENSG00000189114	NaN	NaN	NaN	NaN	0.052046	0.595223
9891	chr19	45179822	45202444	ENSG00000267545	NaN	NaN	NaN	NaN	0.017241	0.495712
9892	chr19	45187388	45216933	ENSG00000266958	NaN	NaN	NaN	NaN	0.01865	0.49142
9893	chr19	45212621	45234211	ENSG00000130201	NaN	NaN	NaN	NaN	0.022095	0.516026
9894	chr19	45306414	45322977	ENSG00000104879	NaN	NaN	NaN	NaN	0.024755	0.530701
9895	chr19	45333434	45351520	ENSG00000104892	NaN	NaN	NaN	NaN	0.027592	0.551863
9896	chr19	45349837	45370918	ENSG00000104884	NaN	NaN	NaN	NaN	0.02851	0.565675
9897	chr19	45379634	45406349	ENSG00000104881	NaN	NaN	NaN	NaN	0.032605	0.534456
9898	chr19	45406209	45410766	ENSG00000117877	NaN	NaN	NaN	NaN	0.026119	0.533246
9899	chr19	45407333	45478828	ENSG00000012061	NaN	NaN	NaN	NaN	0.026324	0.521001
9900	chr19	45467995	45475179	ENSG00000125740	NaN	NaN	NaN	NaN	0.041348	0.575724
9901	chr19	45485289	45497061	ENSG00000125744	NaN	NaN	NaN	NaN	0.032623	0.541539
9902	chr19	45488777	45502510	ENSG00000213889	NaN	NaN	NaN	NaN	0.037212	0.548533
9903	chr19	45506579	45526983	ENSG00000125753	NaN	NaN	NaN	NaN	0.027006	0.546756
9904	chr19	45527427	45602212	ENSG00000125741	NaN	NaN	NaN	NaN	0.020954	0.497787
9905	chr19	45589764	45602208	ENSG00000177464	NaN	NaN	NaN	NaN	0.022824	0.529974
9906	chr19	45606994	45645629	ENSG00000125746	NaN	NaN	NaN	NaN	0.02578	0.526957
9907	chr19	45641494	45642840	ENSG00000267757	NaN	NaN	NaN	NaN	0.062454	0.61367
9908	chr19	45668244	45683724	ENSG00000010310	NaN	NaN	NaN	NaN	0.032625	0.549419
9909	chr19	45687454	45692569	ENSG00000125743	NaN	NaN	NaN	NaN	0.038131	0.522581
9910	chr19	45692483	45703989	ENSG00000011478	NaN	NaN	NaN	NaN	0.023555	0.525552
9911	chr19	45710629	45730904	ENSG00000177051	NaN	NaN	NaN	NaN	0.025846	0.514525
9912	chr19	45733251	45764534	ENSG00000237452	NaN	NaN	NaN	NaN	0.020491	0.512675
9913	chr19	45764785	45769226	ENSG00000177045	NaN	NaN	NaN	NaN	0.061937	0.676875
9914	chr19	45769717	45782552	ENSG00000104936	NaN	NaN	NaN	NaN	0.036232	0.590495
9915	chr19	45779437	45785973	ENSG00000268434	NaN	NaN	NaN	NaN	0.025249	0.609547
9916	chr19	45782947	45792802	ENSG00000185800	NaN	NaN	NaN	NaN	0.034098	0.575545
9917	chr19	45795710	45815319	ENSG00000104941	NaN	NaN	NaN	NaN	0.023715	0.527258
9918	chr19	45815410	45863290	ENSG00000125755	NaN	NaN	NaN	NaN	0.021366	0.515622
9919	chr19	45863989	45873797	ENSG00000170608	NaN	NaN	NaN	NaN	0.024064	0.532015
9920	chr19	45883607	45886170	ENSG00000170604	NaN	NaN	NaN	NaN	0.086261	0.684744
9921	chr19	45890020	45902604	ENSG00000176182	NaN	NaN	NaN	NaN	0.030994	0.540687
9922	chr19	45913214	45914870	ENSG00000188425	NaN	NaN	NaN	NaN	0.041088	0.591184
9923	chr19	45933734	45973546	ENSG00000104967	NaN	NaN	NaN	NaN	0.020522	0.509243
9924	chr19	45995461	46021318	ENSG00000104983	NaN	NaN	NaN	NaN	0.025719	0.525622
9925	chr19	46019153	46023065	ENSG00000008438	NaN	NaN	NaN	NaN	0.030171	0.577454
9926	chr19	46039748	46077118	ENSG00000204869	NaN	NaN	NaN	NaN	0.007332	0.416751
9927	chr19	46120071	46124674	ENSG00000188624	NaN	NaN	NaN	NaN	0.006953	0.389311
9928	chr19	46143106	46161299	ENSG00000204866	NaN	NaN	NaN	NaN	0.008026	0.405376
9929	chr19	46229752	46231243	ENSG00000188293	NaN	NaN	NaN	NaN	0.013423	0.56271
9930	chr19	46297046	46343433	ENSG00000124440	NaN	NaN	NaN	NaN	0.016384	0.501994
9931	chr19	46346994	46392981	ENSG00000011485	NaN	NaN	NaN	NaN	0.019354	0.507556
9932	chr19	46410372	46413584	ENSG00000169515	NaN	NaN	NaN	NaN	0.040797	0.594645
9933	chr19	46466491	46471563	ENSG00000182013	NaN	NaN	NaN	NaN	0.026622	0.525631
9934	chr19	46480796	46601200	ENSG00000230510	NaN	NaN	NaN	NaN	0.018563	0.483092
9935	chr19	46486906	46496498	ENSG00000204851	NaN	NaN	NaN	NaN	0.047649	0.612594
9936	chr19	46547056	46600861	ENSG00000268423	NaN	NaN	NaN	NaN	0.011691	0.435331
9937	chr19	46601074	46610793	ENSG00000160014	NaN	NaN	NaN	NaN	0.029224	0.575059
9938	chr19	46620468	46625118	ENSG00000160013	NaN	NaN	NaN	NaN	0.034416	0.590538
9939	chr19	46634076	46634685	ENSG00000167414	NaN	NaN	NaN	NaN	0.0625	0.679803
9940	chr19	46647612	46661138	ENSG00000197380	NaN	NaN	NaN	NaN	0.03549	0.547908
9941	chr19	46674275	46717127	ENSG00000105287	NaN	NaN	NaN	NaN	0.021586	0.519509
9942	chr19	46719507	46746994	ENSG00000090372	NaN	NaN	NaN	NaN	0.029178	0.573507
9943	chr19	46746046	46776988	ENSG00000181027	NaN	NaN	NaN	NaN	0.025791	0.511247
9944	chr19	46774883	46788594	ENSG00000105281	NaN	NaN	NaN	NaN	0.025602	0.544016
9945	chr19	46838136	46850992	ENSG00000042753	NaN	NaN	NaN	NaN	0.023726	0.528625
9946	chr19	46918676	47005077	ENSG00000160007	NaN	NaN	NaN	NaN	0.017083	0.479601
9947	chr19	47019820	47045775	ENSG00000130751	NaN	NaN	NaN	NaN	0.029321	0.553496
9948	chr19	47045907	47048630	ENSG00000130748	NaN	NaN	NaN	NaN	0.052168	0.616232
9949	chr19	47064187	47113752	ENSG00000130749	NaN	NaN	NaN	NaN	0.025603	0.51956
9950	chr19	47113274	47210636	ENSG00000142230	NaN	NaN	NaN	NaN	0.018365	0.471786
9951	chr19	47220822	47232766	ENSG00000105327	NaN	NaN	NaN	NaN	0.045466	0.597287
9952	chr19	47255980	47271953	ENSG00000105321	NaN	NaN	NaN	NaN	0.030491	0.560133
9953	chr19	47274453	47275707	ENSG00000257704	NaN	NaN	NaN	NaN	0.096568	0.715311
9954	chr19	47290023	47322066	ENSG00000197405	NaN	NaN	NaN	NaN	0.020567	0.496926
9955	chr19	47332147	47347327	ENSG00000134830	NaN	NaN	NaN	NaN	0.020291	0.493676
9956	chr19	47349281	47382704	ENSG00000134815	NaN	NaN	NaN	NaN	0.023488	0.542321
9957	chr19	47403124	47419523	ENSG00000105419	NaN	NaN	NaN	NaN	0.02976	0.565156
9958	chr19	47428017	47472168	ENSG00000118160	NaN	NaN	NaN	NaN	0.02487	0.530475
9959	chr19	47475144	47484268	ENSG00000118162	NaN	NaN	NaN	NaN	0.026307	0.534744
9960	chr19	47487637	47515240	ENSG00000105402	NaN	NaN	NaN	NaN	0.022462	0.555193
9961	chr19	47520685	47555856	ENSG00000118156	NaN	NaN	NaN	NaN	0.020301	0.498564
9962	chr19	47608196	47703277	ENSG00000063169	NaN	NaN	NaN	NaN	0.02419	0.518947
9963	chr19	47713343	47743134	ENSG00000024422	NaN	NaN	NaN	NaN	0.023934	0.529556
9964	chr19	47745522	47757058	ENSG00000105373	NaN	NaN	NaN	NaN	0.031123	0.572035
9965	chr19	47778572	47784686	ENSG00000178980	NaN	NaN	NaN	NaN	0.0301	0.544325
9966	chr19	47801243	47819051	ENSG00000178928	NaN	NaN	NaN	NaN	0.020273	0.511119
9967	chr19	47819779	47843330	ENSG00000105392	NaN	NaN	NaN	NaN	0.018386	0.49034
9968	chr19	47870466	47886397	ENSG00000105398	NaN	NaN	NaN	NaN	0.019272	0.4667
9969	chr19	47968046	47992170	ENSG00000188334	NaN	NaN	NaN	NaN	0.012685	0.41411
9970	chr19	47994651	48025153	ENSG00000169393	NaN	NaN	NaN	NaN	0.013049	0.446004
9971	chr19	48029953	48044053	ENSG00000105507	NaN	NaN	NaN	NaN	0.015959	0.467234
