chr	str	end	name	length	CpG%	GC%
chr19	41386374	41397479	ENSG00000077348	11105	0.021974	0.525349
chr19	41425359	41428730	ENSG00000177191	3371	0.031751	0.642836
chr19	41431318	41440717	ENSG00000105341	9399	0.022345	0.510161
chr19	41443158	41444765	ENSG00000204978	1607	0.011208	0.503423
chr19	41549518	41586844	ENSG00000007129	37326	0.010743	0.446579
chr19	41576273	41729798	ENSG00000105388	153525	0.009262	0.455187
chr19	41618971	41627074	ENSG00000105352	8103	0.0137	0.541281
chr19	41673307	41706976	ENSG00000007306	33669	0.009059	0.4786
chr19	41708612	41761282	ENSG00000267881	52670	0.010538	0.45899
chr19	41750977	41772208	ENSG00000086548	21231	0.010551	0.45914
chr19	41796437	41811553	ENSG00000170956	15116	0.012769	0.509923
chr19	41837074	41844697	ENSG00000273111	7623	0.015744	0.48393
chr19	41844743	41852333	ENSG00000142025	7590	0.018052	0.52253
chr19	41859918	41872926	ENSG00000105372	13008	0.024295	0.535132
chr19	41877120	41881372	ENSG00000105369	4252	0.018349	0.59031
chr19	41883161	41930150	ENSG00000076928	46989	0.027645	0.582477
chr19	41956681	41959390	ENSG00000105404	2709	0.040251	0.616464
chr19	41966582	41997497	ENSG00000105409	30915	0.024746	0.561281
chr19	42068477	42081565	ENSG00000105732	13088	0.031329	0.569988
chr19	41998321	42069498	ENSG00000105737	71177	0.017618	0.51511
chr19	42086110	42196585	ENSG00000028277	110475	0.015633	0.516388
chr19	42198598	42220140	ENSG00000160570	21542	0.022144	0.526924
chr19	42220271	42228201	ENSG00000167625	7930	0.025476	0.544893
chr19	42230186	42242625	ENSG00000105723	12439	0.02227	0.53284
chr19	42234583	42255132	ENSG00000268643	20549	0.034018	0.573994
chr19	42247572	42255157	ENSG00000105722	7585	0.043513	0.641002
chr19	42268537	42295797	ENSG00000079432	27260	0.03386	0.61515
chr19	42302098	42310821	ENSG00000188368	8723	0.031759	0.541557
chr19	42297033	42303546	ENSG00000079462	6513	0.032095	0.537233
chr19	42313325	42325062	ENSG00000167619	11737	0.034339	0.571441
chr19	42325609	42378769	ENSG00000105429	53160	0.021012	0.547479
chr19	42387019	42390287	ENSG00000105427	3268	0.037649	0.582925
chr19	42401507	42427426	ENSG00000079435	25919	0.026237	0.549558
chr19	42428288	42443048	ENSG00000189377	14760	0.011383	0.432249
chr19	42507304	42561234	ENSG00000079385	53930	0.010681	0.47519
chr19	42580241	42740384	ENSG00000124469	160143	0.009032	0.435524
chr19	42721638	42740569	ENSG00000221826	18931	0.007237	0.437378
chr19	42752686	42855691	ENSG00000124467	103005	0.007191	0.424212
chr19	42866464	42879822	ENSG00000231924	13358	0.007861	0.457554
chr19	42902079	42919563	ENSG00000170848	17484	0.008008	0.455559
chr19	43007656	43026512	ENSG00000243130	18856	0.005463	0.432223
chr19	42906822	43082671	ENSG00000221878	175849	0.007571	0.432634
chr19	43064211	43083045	ENSG00000242221	18834	0.006743	0.435967
chr19	43166256	43186536	ENSG00000204941	20280	0.006608	0.43146
chr19	43192702	43207299	ENSG00000243137	14597	0.009386	0.471809
chr19	43211791	43269530	ENSG00000183668	57739	0.007292	0.420738
chr19	43353659	43363172	ENSG00000204936	9513	0.019554	0.561127
chr19	43401496	43418597	ENSG00000131126	17101	0.019123	0.474358
chr19	43460787	43465660	ENSG00000124466	4873	0.039409	0.569464
chr19	43474954	43504935	ENSG00000176531	29981	0.021948	0.506754
chr19	43525497	43536130	ENSG00000176472	10633	0.034801	0.545095
chr19	43506719	43527244	ENSG00000105755	20525	0.014909	0.485847
chr19	43576800	43583964	ENSG00000234465	7164	0.016753	0.516192
chr19	43543040	43580473	ENSG00000073050	37433	0.01659	0.509417
chr19	43554692	43593036	ENSG00000268361	38344	0.017656	0.496192
chr19	43584369	43596135	ENSG00000167378	11766	0.025924	0.527112
chr19	43596392	43601157	ENSG00000124444	4765	0.015743	0.503043
chr19	43596617	43614497	ENSG00000226763	17880	0.016388	0.506432
chr19	43607219	43619874	ENSG00000131116	12655	0.024419	0.526748
chr19	43622368	43639839	ENSG00000105767	17471	0.022553	0.532826
chr19	43646095	43670547	ENSG00000011422	24452	0.019099	0.499427
chr19	43716010	43720021	ENSG00000124449	4011	0.035661	0.583146
chr19	43727992	43754990	ENSG00000105771	26998	0.01552	0.502482
chr19	43766533	43781257	ENSG00000104783	14724	0.01929	0.551616
chr19	43795929	43827206	ENSG00000159871	31277	0.014452	0.454168
chr19	43827292	43852017	ENSG00000167637	24725	0.009505	0.388756
chr19	43872363	43901385	ENSG00000176222	29022	0.006754	0.368135
chr19	43912629	43935278	ENSG00000124459	22649	0.009361	0.413572
chr19	43951223	43967709	ENSG00000159905	16486	0.009402	0.41332
chr19	43967862	43998325	ENSG00000204920	30463	0.009487	0.404097
chr19	44002948	44013926	ENSG00000159882	10978	0.010932	0.408635
chr19	44025342	44033112	ENSG00000159885	7770	0.010941	0.420335
chr19	44025354	44087318	ENSG00000267022	61964	0.010958	0.416516
chr19	44072144	44089613	ENSG00000186026	17469	0.013911	0.436774
chr19	44094339	44109886	ENSG00000267680	15547	0.01145	0.399691
chr19	44112181	44134816	ENSG00000256294	22635	0.012062	0.414005
chr19	44141557	44160309	ENSG00000263002	18752	0.012053	0.417129
chr19	44165073	44178381	ENSG00000167380	13308	0.01007	0.403817
chr19	44207547	44237268	ENSG00000131115	29721	0.012483	0.410955
chr19	44259880	44275317	ENSG00000159915	15437	0.011272	0.422362
chr19	44228729	44305046	ENSG00000159917	76317	0.00895	0.394748
chr19	44326555	44367217	ENSG00000062370	40662	0.007698	0.383159
chr19	44382298	44401608	ENSG00000267508	19310	0.008338	0.418695
chr19	44329695	44401608	ENSG00000267173	71913	0.008093	0.39011
chr19	44417519	44448578	ENSG00000278318	31059	0.009402	0.418268
chr19	44474428	44500524	ENSG00000167384	26096	0.011381	0.44114
chr19	44501677	44529788	ENSG00000273777	28111	0.00957	0.456192
chr19	44613630	44636781	ENSG00000216588	23151	0.013002	0.481966
chr19	44643798	44663583	ENSG00000073008	19785	0.018702	0.503664
chr19	44662278	44684359	ENSG00000186567	22081	0.012908	0.473076
chr19	44699151	44710714	ENSG00000213892	11563	0.018768	0.541987
chr19	44747705	44760044	ENSG00000069399	12339	0.033636	0.587325
chr19	44777869	44800634	ENSG00000142273	22765	0.020032	0.534856
chr19	44809059	44821420	ENSG00000187244	12361	0.025081	0.589273
chr19	44846175	44889228	ENSG00000130202	43053	0.023204	0.528372
chr19	44890569	44903689	ENSG00000130204	13120	0.028966	0.5625
chr19	44905754	44909393	ENSG00000130203	3639	0.045629	0.609783
chr19	44914247	44919349	ENSG00000130208	5102	0.026857	0.534692
chr19	44942238	44945496	ENSG00000267467	3258	0.027019	0.542357
chr19	44942238	44949565	ENSG00000224916	7327	0.021158	0.540603
chr19	44946035	44949565	ENSG00000234906	3530	0.015869	0.533428
chr19	44950044	44954007	ENSG00000267114	3963	0.017163	0.511229
chr19	44954585	44993341	ENSG00000104853	38756	0.021726	0.528279
chr19	45001430	45038198	ENSG00000104856	36768	0.025131	0.51262
chr19	45039040	45070956	ENSG00000104859	31916	0.024597	0.540168
chr19	45071500	45076588	ENSG00000170684	5088	0.041871	0.597484
chr19	45079195	45091524	ENSG00000142252	12329	0.024173	0.504502
chr19	45079288	45305283	ENSG00000007047	225995	0.027045	0.560125
chr19	45091396	45148077	ENSG00000104866	56681	0.024841	0.555618
chr19	45149750	45160150	ENSG00000179846	10400	0.037888	0.615096
chr19	45162928	45178237	ENSG00000007255	15309	0.027829	0.568685
chr19	45178745	45181801	ENSG00000189114	3056	0.052046	0.595223
chr19	45179822	45202444	ENSG00000267545	22622	0.017241	0.495712
chr19	45187388	45216933	ENSG00000266958	29545	0.01865	0.49142
chr19	45212621	45234211	ENSG00000130201	21590	0.022095	0.516026
chr19	45306414	45322977	ENSG00000104879	16563	0.024755	0.530701
chr19	45333434	45351520	ENSG00000104892	18086	0.027592	0.551863
chr19	45349837	45370918	ENSG00000104884	21081	0.02851	0.565675
chr19	45406209	45410766	ENSG00000117877	4557	0.026119	0.533246
chr19	45379634	45406349	ENSG00000104881	26715	0.032605	0.534456
chr19	45467995	45475179	ENSG00000125740	7184	0.041348	0.575724
chr19	45407333	45478828	ENSG00000012061	71495	0.026324	0.521001
chr19	45488777	45502510	ENSG00000213889	13733	0.037212	0.548533
chr19	45485289	45497061	ENSG00000125744	11772	0.032623	0.541539
chr19	45506579	45526983	ENSG00000125753	20404	0.027006	0.546756
chr19	45589764	45602208	ENSG00000177464	12444	0.022824	0.529974
chr19	45527427	45602212	ENSG00000125741	74785	0.020954	0.497787
chr19	45641494	45642840	ENSG00000267757	1346	0.062454	0.61367
chr19	45606994	45645629	ENSG00000125746	38635	0.02578	0.526957
chr19	45668244	45683724	ENSG00000010310	15480	0.032625	0.549419
chr19	45692483	45703989	ENSG00000011478	11506	0.023555	0.525552
chr19	45687454	45692569	ENSG00000125743	5115	0.038131	0.522581
chr19	45710629	45730904	ENSG00000177051	20275	0.025846	0.514525
chr19	45733251	45764534	ENSG00000237452	31283	0.020491	0.512675
chr19	45764785	45769226	ENSG00000177045	4441	0.061937	0.676875
chr19	45769717	45782552	ENSG00000104936	12835	0.036232	0.590495
chr19	45779437	45785973	ENSG00000268434	6536	0.025249	0.609547
chr19	45782947	45792802	ENSG00000185800	9855	0.034098	0.575545
chr19	45795710	45815319	ENSG00000104941	19609	0.023715	0.527258
chr19	45815410	45863290	ENSG00000125755	47880	0.021366	0.515622
chr19	45863989	45873797	ENSG00000170608	9808	0.024064	0.532015
chr19	45883607	45886170	ENSG00000170604	2563	0.086261	0.684744
chr19	45890020	45902604	ENSG00000176182	12584	0.030994	0.540687
chr19	45913214	45914870	ENSG00000188425	1656	0.041088	0.591184
chr19	45933734	45973546	ENSG00000104967	39812	0.020522	0.509243
chr19	45995461	46021318	ENSG00000104983	25857	0.025719	0.525622
chr19	46019153	46023065	ENSG00000008438	3912	0.030171	0.577454
chr19	46039748	46077118	ENSG00000204869	37370	0.007332	0.416751
chr19	46120071	46124674	ENSG00000188624	4603	0.006953	0.389311
chr19	46143106	46161299	ENSG00000204866	18193	0.008026	0.405376
chr19	46229752	46231243	ENSG00000188293	1491	0.013423	0.56271
chr19	46297046	46343433	ENSG00000124440	46387	0.016384	0.501994
chr19	46346994	46392981	ENSG00000011485	45987	0.019354	0.507556
chr19	46410372	46413584	ENSG00000169515	3212	0.040797	0.594645
chr19	46466491	46471563	ENSG00000182013	5072	0.026622	0.525631
chr19	46486906	46496498	ENSG00000204851	9592	0.047649	0.612594
chr19	46547056	46600861	ENSG00000268423	53805	0.011691	0.435331
chr19	46601074	46610793	ENSG00000160014	9719	0.029224	0.575059
chr19	46480796	46601200	ENSG00000230510	120404	0.018563	0.483092
chr19	46620468	46625118	ENSG00000160013	4650	0.034416	0.590538
chr19	46634076	46634685	ENSG00000167414	609	0.0625	0.679803
chr19	46647612	46661138	ENSG00000197380	13526	0.03549	0.547908
chr19	46674275	46717127	ENSG00000105287	42852	0.021586	0.519509
chr19	46746046	46776988	ENSG00000181027	30942	0.025791	0.511247
chr19	46719507	46746994	ENSG00000090372	27487	0.029178	0.573507
chr19	46774883	46788594	ENSG00000105281	13711	0.025602	0.544016
chr19	46838136	46850992	ENSG00000042753	12856	0.023726	0.528625
chr19	46918676	47005077	ENSG00000160007	86401	0.017083	0.479601
chr19	47019820	47045775	ENSG00000130751	25955	0.029321	0.553496
chr19	47045907	47048630	ENSG00000130748	2723	0.052168	0.616232
chr19	47113274	47210636	ENSG00000142230	97362	0.018365	0.471786
chr19	47064187	47113752	ENSG00000130749	49565	0.025603	0.51956
chr19	47220822	47232766	ENSG00000105327	11944	0.045466	0.597287
chr19	47255980	47271953	ENSG00000105321	15973	0.030491	0.560133
chr19	47274453	47275707	ENSG00000257704	1254	0.096568	0.715311
chr19	47290023	47322066	ENSG00000197405	32043	0.020567	0.496926
chr19	47332147	47347327	ENSG00000134830	15180	0.020291	0.493676
chr19	47349281	47382704	ENSG00000134815	33423	0.023488	0.542321
chr19	47403124	47419523	ENSG00000105419	16399	0.02976	0.565156
chr19	47428017	47472168	ENSG00000118160	44151	0.02487	0.530475
chr19	47475144	47484268	ENSG00000118162	9124	0.026307	0.534744
chr19	47487637	47515240	ENSG00000105402	27603	0.022462	0.555193
chr19	47520685	47555856	ENSG00000118156	35171	0.020301	0.498564
chr19	47608196	47703277	ENSG00000063169	95081	0.02419	0.518947
chr19	47713343	47743134	ENSG00000024422	29791	0.023934	0.529556
chr19	47745522	47757058	ENSG00000105373	11536	0.031123	0.572035
chr19	47778572	47784686	ENSG00000178980	6114	0.0301	0.544325
chr19	47801243	47819051	ENSG00000178928	17808	0.020273	0.511119
chr19	47819779	47843330	ENSG00000105392	23551	0.018386	0.49034
chr19	47870466	47886397	ENSG00000105398	15931	0.019272	0.4667
chr19	47968046	47992170	ENSG00000188334	24124	0.012685	0.41411
chr19	47994651	48025153	ENSG00000169393	30502	0.013049	0.446004
chr19	48029953	48044053	ENSG00000105507	14100	0.015959	0.467234
chr19	48047843	48110817	ENSG00000105499	62974	0.015896	0.476832
chr19	48115445	48170603	ENSG00000105486	55158	0.022137	0.51483
chr19	48170692	48197620	ENSG00000185453	26928	0.023991	0.500371
chr19	48172318	48287608	ENSG00000178150	115290	0.017603	0.447656
chr19	48180770	48255946	ENSG00000105483	75176	0.016734	0.443878
chr19	48321509	48330553	ENSG00000142227	9044	0.02665	0.527753
chr19	48296457	48321894	ENSG00000105479	25437	0.022881	0.523765
chr19	48332356	48364237	ENSG00000161558	31881	0.023055	0.517957
chr19	48364395	48376376	ENSG00000105467	11981	0.021119	0.548118
chr19	48382570	48391553	ENSG00000105438	8983	0.019038	0.533563
chr19	48394875	48444931	ENSG00000105464	50056	0.028249	0.525751
chr19	48445773	48457022	ENSG00000105447	11249	0.027383	0.558183
chr19	48455509	48466980	ENSG00000182324	11471	0.025632	0.523581
chr19	48465837	48472431	ENSG00000268465	6594	0.034279	0.5596
chr19	48469032	48482314	ENSG00000105443	13282	0.031097	0.582819
chr19	48485271	48513189	ENSG00000142235	27918	0.034173	0.584032
chr19	48552075	48599425	ENSG00000088002	47350	0.023063	0.517487
chr19	48606743	48607714	ENSG00000177202	971	0.038144	0.602472
chr19	48600810	48614854	ENSG00000105523	14044	0.029908	0.563942
chr19	48619291	48630717	ENSG00000063176	11426	0.035011	0.56774
chr19	48615328	48619536	ENSG00000063177	4208	0.033516	0.568203
chr19	48630030	48637438	ENSG00000105516	7408	0.040907	0.584908
chr19	48637942	48646312	ENSG00000063180	8370	0.024017	0.538351
chr19	48661407	48673081	ENSG00000142233	11674	0.022531	0.573839
chr19	48695971	48705950	ENSG00000176920	9979	0.024554	0.515683
chr19	48712742	48719721	ENSG00000176909	6979	0.032817	0.579596
chr19	48720587	48740721	ENSG00000105538	20134	0.033974	0.536754
chr19	48740852	48746909	ENSG00000182264	6057	0.028732	0.529635
chr19	48748011	48755390	ENSG00000174951	7379	0.034427	0.558748
chr19	48755559	48758330	ENSG00000105550	2771	0.023827	0.601227
chr19	48795062	48811029	ENSG00000105552	15967	0.023425	0.545437
chr19	48813017	48836678	ENSG00000087076	23661	0.018808	0.514856
chr19	48837097	48868632	ENSG00000105559	31535	0.023816	0.510766
chr19	48872392	48876057	ENSG00000087074	3665	0.02893	0.566985
chr19	48880965	48898733	ENSG00000104804	17768	0.026397	0.512494
chr19	48900050	48923372	ENSG00000104805	23322	0.020497	0.528042
chr19	48933682	48944969	ENSG00000104808	11287	0.02924	0.52556
chr19	48954815	48961798	ENSG00000087088	6983	0.027929	0.53573
chr19	48965301	48966878	ENSG00000087086	1577	0.04632	0.55929
chr19	48968125	48993310	ENSG00000104812	25185	0.023626	0.525392
chr19	48993448	49015995	ENSG00000183207	22547	0.025503	0.530625
chr19	49015980	49017090	ENSG00000104826	1110	0.03156	0.642342
chr19	49022869	49024333	ENSG00000104827	1464	0.043746	0.650273
chr19	49031912	49033238	ENSG00000104818	1326	0.041509	0.634992
chr19	49035610	49036895	ENSG00000267631	1285	0.038162	0.635798
chr19	49022953	49036895	ENSG00000267335	13942	0.031275	0.569072
chr19	49043884	49045311	ENSG00000189052	1427	0.043478	0.648213
chr19	49047638	49049106	ENSG00000213030	1468	0.042263	0.647139
chr19	49054275	49058860	ENSG00000196337	4585	0.050829	0.636205
chr19	49055793	49065076	ENSG00000225950	9283	0.034583	0.579985
chr19	49067418	49072941	ENSG00000104848	5523	0.047628	0.58193
chr19	49085419	49108605	ENSG00000104852	23186	0.029286	0.533814
chr19	49114324	49118460	ENSG00000104863	4136	0.040871	0.588491
chr19	49118397	49119140	ENSG00000221916	743	0.074124	0.631225
chr19	49119389	49151026	ENSG00000177380	31637	0.032431	0.552043
chr19	49151198	49155424	ENSG00000130528	4226	0.027692	0.578798
chr19	49157741	49211836	ENSG00000130529	54095	0.022627	0.503004
chr19	49289638	49325225	ENSG00000063127	35587	0.010987	0.430747
chr19	49335171	49343335	ENSG00000104894	8164	0.030258	0.575453
chr19	49361783	49375116	ENSG00000104901	13333	0.023552	0.502513
chr19	49340595	49362457	ENSG00000074219	21862	0.019898	0.535724
chr19	49388218	49417994	ENSG00000161609	29776	0.016658	0.535364
chr19	49422414	49423441	ENSG00000142538	1027	0.072125	0.642648
chr19	49423749	49428818	ENSG00000261949	5069	0.029006	0.568949
chr19	49429401	49442360	ENSG00000104888	12959	0.033724	0.577051
chr19	49453169	49471048	ENSG00000161618	17879	0.027296	0.56832
chr19	49446298	49453497	ENSG00000104872	7199	0.036399	0.557994
chr19	49462752	49486231	ENSG00000269469	23479	0.026535	0.559564
chr19	49474207	49486231	ENSG00000090554	12024	0.025534	0.53992
chr19	49487554	49492308	ENSG00000142541	4754	0.029034	0.533866
chr19	49496365	49499689	ENSG00000142534	3324	0.029792	0.530686
chr19	49506816	49526333	ENSG00000104870	19517	0.026747	0.528975
chr19	49527618	49546962	ENSG00000142552	19344	0.029313	0.536135
chr19	49580646	49591015	ENSG00000126460	10369	0.024498	0.535828
chr19	49555711	49590262	ENSG00000142546	34551	0.021418	0.507482
chr19	49591643	49626439	ENSG00000126464	34796	0.029085	0.554949
chr19	49635292	49640201	ENSG00000126458	4909	0.030766	0.591159
chr19	49642125	49658642	ENSG00000126461	16517	0.035239	0.582067
chr19	49665142	49673916	ENSG00000126453	8774	0.027699	0.543424
chr19	49659569	49665875	ENSG00000126456	6306	0.030293	0.571836
chr19	49675786	49689029	ENSG00000126457	13243	0.036626	0.582345
chr19	49688664	49690575	ENSG00000224420	1911	0.051309	0.636316
chr19	49690898	49713731	ENSG00000169169	22833	0.025053	0.530154
chr19	49739753	49763330	ENSG00000126467	23577	0.020529	0.513594
chr19	49766968	49807113	ENSG00000196961	40145	0.024412	0.545672
chr19	49806869	49817376	ENSG00000010361	10507	0.030078	0.52289
chr19	49818279	49838816	ENSG00000104973	20537	0.024299	0.560111
chr19	49850735	49860744	ENSG00000104960	10009	0.043265	0.618743
chr19	49877425	49888749	ENSG00000104946	11324	0.032942	0.575062
chr19	49861204	49878351	ENSG00000039650	17147	0.043334	0.592873
chr19	49869033	49878459	ENSG00000204673	9426	0.041379	0.596754
chr19	49928702	49933935	ENSG00000169136	5233	0.033639	0.555704
chr19	49889654	49929539	ENSG00000104951	39885	0.026828	0.548828
chr19	49906825	49929763	ENSG00000213024	22938	0.026333	0.542898
